CustomerId,CustomerName,CustomerSurname,CustomerEmail,CustomerDistrict,CustomerCity,CustomerCountry,CustomerGender,CustomerBalance,CustomerCreatedDate,CustomerIsActive
15986,Kamil,Nowak,kamil.nowak@polonya.shop,Śródmieście,Wroclaw,Polonya,Erkek,18731.28,2026-02-19,1
15987,Marie,Richter,marie.richter@almanya.shop,Mitte,Münih,Almanya,Erkek,17265.95,2026-01-10,1
15988,Mihai,Radu,mihai.radu@romanya.shop,Sud,Bükreş,Romanya,Erkek,13795.39,2026-01-23,1
15989,Ali,Şahin,ali.şahin@türkiye.shop,Nilüfer,Adana,Türkiye,Erkek,20410.77,2026-01-03,1
15990,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Nilüfer,İzmir,Türkiye,Kadın,13564.29,2026-02-11,1
15991,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,San Donato,Milano,İtalya,Erkek,35119.15,2026-02-09,1
15992,Mihai,Radu,mihai.radu@romanya.shop,Sector 1,Yaş,Romanya,Kadın,15377.93,2026-01-07,1
15993,Anna,Kowalska,anna.kowalska@polonya.shop,Śródmieście,Varşova,Polonya,Kadın,33520.03,2026-02-14,1
15994,Emre,Aydın,emre.aydın@türkiye.shop,Osmangazi,İzmir,Türkiye,Kadın,4935.85,2026-02-05,1
15995,Noah,Schulz,noah.schulz@almanya.shop,Altona,Berlin,Almanya,Kadın,22752.37,2026-02-13,1
15996,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Osmangazi,Antalya,Türkiye,Kadın,1020.57,2026-01-29,1
15997,Piotr,Zieliński,piotr.zieliński@polonya.shop,Stare Miasto,Wroclaw,Polonya,Erkek,23155.33,2026-02-12,1
15998,Alessandro,Conti,alessandro.conti@i̇talya.shop,Lingotto,Milano,İtalya,Erkek,35476.3,2026-02-19,1
15999,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Osmangazi,Adana,Türkiye,Erkek,28805.65,2026-01-10,1
16000,Francesca,Romano,francesca.romano@i̇talya.shop,Monreale,Palermo,İtalya,Kadın,34649.87,2026-02-17,1
16001,Elena,Costa,elena.costa@i̇talya.shop,Monreale,Torino,İtalya,Erkek,30937.99,2026-01-13,1
16002,Elena,Marin,elena.marin@romanya.shop,Sud,Yaş,Romanya,Erkek,23718.68,2026-01-11,1
16003,Cristian,Stan,cristian.stan@romanya.shop,Centru,Yaş,Romanya,Erkek,28935.56,2026-01-05,1
16004,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sud,Timişoara,Romanya,Kadın,15313.36,2026-01-26,1
16005,Noah,Schulz,noah.schulz@almanya.shop,Bad Cannstatt,Köln,Almanya,Kadın,15631.5,2026-01-24,1
16006,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Şişli,Adana,Türkiye,Erkek,15354.1,2026-01-26,1
16007,Cristian,Stan,cristian.stan@romanya.shop,Sector 1,Yaş,Romanya,Erkek,27833.75,2026-01-17,1
16008,Ali,Şahin,ali.şahin@türkiye.shop,Beşiktaş,Ankara,Türkiye,Kadın,32295.01,2026-01-10,1
16009,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Şişli,Antalya,Türkiye,Kadın,38320.94,2026-01-21,1
16010,Alessandro,Conti,alessandro.conti@i̇talya.shop,Monreale,Milano,İtalya,Kadın,4051.56,2026-01-03,1
16011,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Nilüfer,İzmir,Türkiye,Kadın,563.16,2026-02-13,1
16012,Anna,Fontana,anna.fontana@i̇talya.shop,Monreale,Milano,İtalya,Kadın,37957.84,2026-01-02,1
16013,Marco,Bianchi,marco.bianchi@i̇talya.shop,Lingotto,Palermo,İtalya,Erkek,39548.72,2026-01-30,1
16014,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Glyfada,Atina,Yunanistan,Kadın,38430.75,2026-02-08,1
16015,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Lozenets,Sofya,Bulgaristan,Kadın,22848.42,2026-01-12,1
16016,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Niş,Sırbistan,Kadın,194.65,2026-01-17,1
16017,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Konak,Bursa,Türkiye,Erkek,25224.12,2026-02-12,1
16018,Emilia,Bauer,emilia.bauer@almanya.shop,Plagwitz,Köln,Almanya,Erkek,37120.55,2026-02-01,1
16019,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Şişli,Ankara,Türkiye,Kadın,25834.21,2026-01-11,1
16020,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Konak,İzmir,Türkiye,Erkek,22849.27,2026-02-07,1
16021,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Novi Sad,Sırbistan,Kadın,15604.29,2026-02-11,1
16022,Ana,Ivić,ana.ivić@sırbistan.shop,Centar,Novi Sad,Sırbistan,Erkek,29069.28,2026-02-18,1
16023,Nikola,Marković,nikola.marković@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Erkek,32549.33,2026-01-16,1
16024,Cristian,Stan,cristian.stan@romanya.shop,Sud,Bükreş,Romanya,Erkek,36686.69,2026-01-22,1
16025,Maria,Petrova,maria.petrova@bulgaristan.shop,Izgrev,Varna,Bulgaristan,Kadın,32657.14,2026-01-29,1
16026,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Çankaya,Eskişehir,Türkiye,Kadın,32473.54,2026-02-16,1
16027,Ayşe,Demir,ayşe.demir@türkiye.shop,Kadıköy,Antalya,Türkiye,Erkek,24126.09,2026-01-17,1
16028,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Śródmieście,Varşova,Polonya,Kadın,36755.22,2026-02-07,1
16029,Emilia,Bauer,emilia.bauer@almanya.shop,Bad Cannstatt,Köln,Almanya,Kadın,37739.16,2026-02-10,1
16030,Emre,Aydın,emre.aydın@türkiye.shop,Üsküdar,Ankara,Türkiye,Kadın,30413.47,2026-02-08,1
16031,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sud,Timişoara,Romanya,Kadın,17568.65,2026-01-05,1
16032,Hanna,Schneider,hanna.schneider@almanya.shop,Mitte,Köln,Almanya,Erkek,12470.27,2026-01-28,1
16033,Jelena,Petrović,jelena.petrović@sırbistan.shop,Mediana,Novi Sad,Sırbistan,Kadın,12379.71,2026-02-03,1
16034,Elena,Marin,elena.marin@romanya.shop,Tomis,Yaş,Romanya,Erkek,21181.03,2026-02-19,1
16035,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Izgrev,Varna,Bulgaristan,Erkek,30239.57,2026-02-13,1
16036,Andrei,Popescu,andrei.popescu@romanya.shop,Sud,Bükreş,Romanya,Kadın,7238.51,2026-01-27,1
16037,Nikola,Marković,nikola.marković@sırbistan.shop,Mediana,Novi Sad,Sırbistan,Erkek,38130.09,2026-01-27,1
16038,Fatma,Çelik,fatma.çelik@türkiye.shop,Kadıköy,Eskişehir,Türkiye,Erkek,20772.27,2026-01-16,1
16039,Jonas,Fischer,jonas.fischer@almanya.shop,Zentrum,Münih,Almanya,Erkek,35748.54,2026-02-08,1
16040,Marie,Richter,marie.richter@almanya.shop,Bad Cannstatt,Hamburg,Almanya,Kadın,20460.94,2026-02-09,1
16041,Ayşe,Demir,ayşe.demir@türkiye.shop,Beşiktaş,İzmir,Türkiye,Kadın,17973.25,2026-02-06,1
16042,Marco,Bianchi,marco.bianchi@i̇talya.shop,Barcola,Torino,İtalya,Kadın,39000.85,2026-01-22,1
16043,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Izgrev,Varna,Bulgaristan,Kadın,37322.25,2026-01-30,1
16044,Ioana,Ionescu,ioana.ionescu@romanya.shop,Tomis,Köstence,Romanya,Erkek,13871.03,2026-01-06,1
16045,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Barcola,Trieste,İtalya,Erkek,30019.88,2026-02-01,1
16046,Andrei,Popescu,andrei.popescu@romanya.shop,Centru,Timişoara,Romanya,Kadın,10470.02,2026-02-06,1
16047,Jonas,Fischer,jonas.fischer@almanya.shop,Plagwitz,Leipzig,Almanya,Erkek,30051.11,2026-01-29,1
16048,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Glyfada,Gümülcine,Yunanistan,Erkek,26135.6,2026-02-15,1
16049,Andrei,Popescu,andrei.popescu@romanya.shop,Tomis,Bükreş,Romanya,Erkek,13042.19,2026-01-07,1
16050,Jonas,Fischer,jonas.fischer@almanya.shop,Zentrum,Hamburg,Almanya,Erkek,28012.5,2026-01-11,1
16051,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Center,Selanik,Yunanistan,Erkek,1651.22,2026-01-11,1
16052,Emre,Aydın,emre.aydın@türkiye.shop,Kadıköy,Bursa,Türkiye,Kadın,14424.24,2026-01-03,1
16053,Ali,Şahin,ali.şahin@türkiye.shop,Konak,Antalya,Türkiye,Kadın,1552.64,2026-02-04,1
16054,Marko,Jovanović,marko.jovanović@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Kadın,305.71,2026-01-08,1
16055,Elif,Koç,elif.koç@türkiye.shop,Üsküdar,İstanbul,Türkiye,Erkek,29616.93,2026-01-09,1
16056,Nikos,Papadopoulos,nikos.papadopoulos@yunanistan.shop,Center,Selanik,Yunanistan,Kadın,37407.83,2026-01-05,1
16057,Noah,Schulz,noah.schulz@almanya.shop,Pasing,Leipzig,Almanya,Erkek,7398.92,2026-02-15,1
16058,Matteo,Ricci,matteo.ricci@i̇talya.shop,San Donato,Verona,İtalya,Kadın,19139.34,2026-01-10,1
16059,Emre,Aydın,emre.aydın@türkiye.shop,Konak,Antalya,Türkiye,Erkek,854.28,2026-01-24,1
16060,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Trakia,Sofya,Bulgaristan,Kadın,18793.65,2026-02-12,1
16061,Marco,Bianchi,marco.bianchi@i̇talya.shop,Barcola,Trieste,İtalya,Kadın,32352.71,2026-01-18,1
16062,Emilia,Bauer,emilia.bauer@almanya.shop,Zentrum,Berlin,Almanya,Kadın,8022.92,2026-01-21,1
16063,Kamil,Nowak,kamil.nowak@polonya.shop,Stare Miasto,Wroclaw,Polonya,Kadın,37031.42,2026-01-18,1
16064,Emre,Aydın,emre.aydın@türkiye.shop,Çankaya,İstanbul,Türkiye,Erkek,12265.82,2026-02-19,1
16065,Cristian,Stan,cristian.stan@romanya.shop,Centru,Timişoara,Romanya,Erkek,20394.86,2026-01-10,1
16066,Marco,Bianchi,marco.bianchi@i̇talya.shop,Barcola,Palermo,İtalya,Erkek,36237.22,2026-01-30,1
16067,Lukas,Müller,lukas.müller@almanya.shop,Mitte,Berlin,Almanya,Erkek,37029.77,2026-01-05,1
16068,Anna,Kowalska,anna.kowalska@polonya.shop,Stare Miasto,Krakow,Polonya,Kadın,10917.63,2026-01-22,1
16069,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Trakia,Filibe,Bulgaristan,Kadın,35103.1,2026-01-25,1
16070,Ioana,Ionescu,ioana.ionescu@romanya.shop,Tomis,Timişoara,Romanya,Kadın,13870.26,2026-01-01,1
16071,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Kadın,2448.14,2026-01-26,1
16072,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Lozenets,Varna,Bulgaristan,Kadın,7734.63,2026-01-28,1
16073,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Izgrev,Sofya,Bulgaristan,Erkek,37813.17,2026-02-05,1
16074,Jonas,Fischer,jonas.fischer@almanya.shop,Bad Cannstatt,Münih,Almanya,Erkek,20486.44,2026-02-12,1
16075,Mihai,Radu,mihai.radu@romanya.shop,Sud,Köstence,Romanya,Kadın,11425.64,2026-01-31,1
16076,Elena,Costa,elena.costa@i̇talya.shop,Barcola,Torino,İtalya,Kadın,20453.93,2026-01-17,1
16077,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Barcola,Verona,İtalya,Erkek,20054.21,2026-01-23,1
16078,Nikola,Marković,nikola.marković@sırbistan.shop,Zemun,Belgrad,Sırbistan,Kadın,34405.53,2026-02-03,1
16079,Marco,Bianchi,marco.bianchi@i̇talya.shop,Centro,Verona,İtalya,Erkek,31573.89,2026-02-14,1
16080,Jonas,Fischer,jonas.fischer@almanya.shop,Mitte,Köln,Almanya,Kadın,25981.84,2026-02-09,1
16081,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Śródmieście,Wroclaw,Polonya,Erkek,11855.08,2026-02-02,1
16082,Hanna,Schneider,hanna.schneider@almanya.shop,Zentrum,Hamburg,Almanya,Erkek,21181.31,2026-01-13,1
16083,Jonas,Fischer,jonas.fischer@almanya.shop,Zentrum,Hamburg,Almanya,Erkek,28058.43,2026-01-30,1
16084,Maria,Petrova,maria.petrova@bulgaristan.shop,Trakia,Varna,Bulgaristan,Kadın,30100.38,2026-02-05,1
16085,Hanna,Schneider,hanna.schneider@almanya.shop,Altona,Leipzig,Almanya,Kadın,23194.66,2026-02-19,1
16086,Jonas,Fischer,jonas.fischer@almanya.shop,Pasing,Köln,Almanya,Erkek,28201.07,2026-01-08,1
16087,Ioana,Ionescu,ioana.ionescu@romanya.shop,Sud,Bükreş,Romanya,Kadın,9741.68,2026-02-02,1
16088,Mihai,Radu,mihai.radu@romanya.shop,Tomis,Timişoara,Romanya,Erkek,2761.78,2026-01-16,1
16089,Anna,Fontana,anna.fontana@i̇talya.shop,Lingotto,Bologna,İtalya,Kadın,24262.1,2026-02-04,1
16090,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Kadıköy,Antalya,Türkiye,Erkek,7673.32,2026-01-01,1
16091,Jelena,Petrović,jelena.petrović@sırbistan.shop,Mediana,Novi Sad,Sırbistan,Kadın,22510.73,2026-02-17,1
16092,Ana,Ivić,ana.ivić@sırbistan.shop,Zemun,Belgrad,Sırbistan,Erkek,8364.56,2026-02-13,1
16093,Andrei,Popescu,andrei.popescu@romanya.shop,Tomis,Yaş,Romanya,Erkek,32320.34,2026-02-20,1
16094,Giulia,Rossi,giulia.rossi@i̇talya.shop,Barcola,Torino,İtalya,Erkek,20410.13,2026-01-16,1
16095,Elena,Marin,elena.marin@romanya.shop,Tomis,Timişoara,Romanya,Erkek,14824.14,2026-02-17,1
16096,Felix,Klein,felix.klein@almanya.shop,Bad Cannstatt,Münih,Almanya,Erkek,28307.4,2026-01-18,1
16097,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Izgrev,Sofya,Bulgaristan,Erkek,39163.71,2026-01-06,1
16098,Hanna,Schneider,hanna.schneider@almanya.shop,Zentrum,Hamburg,Almanya,Erkek,9539.58,2026-01-03,1
16099,Georgios,Kostas,georgios.kostas@yunanistan.shop,Kalamaria,Gümülcine,Yunanistan,Erkek,350.99,2026-02-18,1
16100,Anna,Kowalska,anna.kowalska@polonya.shop,Stare Miasto,Varşova,Polonya,Erkek,5588.03,2026-01-06,1
16101,Zeynep,Arslan,zeynep.arslan@türkiye.shop,Şişli,Adana,Türkiye,Kadın,27079.04,2026-02-05,1
16102,Elif,Koç,elif.koç@türkiye.shop,Kadıköy,Bursa,Türkiye,Kadın,36526.9,2026-01-21,1
16103,Maria,Petrova,maria.petrova@bulgaristan.shop,Trakia,Varna,Bulgaristan,Erkek,26743.45,2026-01-19,1
16104,Jelena,Petrović,jelena.petrović@sırbistan.shop,Zemun,Novi Sad,Sırbistan,Kadın,29772.26,2026-01-07,1
16105,Ioana,Ionescu,ioana.ionescu@romanya.shop,Centru,Yaş,Romanya,Erkek,30301.52,2026-01-25,1
16106,Felix,Klein,felix.klein@almanya.shop,Pasing,Köln,Almanya,Kadın,34036.24,2026-01-17,1
16107,Kamil,Nowak,kamil.nowak@polonya.shop,Stare Miasto,Varşova,Polonya,Erkek,23896.05,2026-01-24,1
16108,Marko,Jovanović,marko.jovanović@sırbistan.shop,Mediana,Novi Sad,Sırbistan,Kadın,7048.27,2026-02-08,1
16109,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Belgrad,Sırbistan,Kadın,16652.38,2026-01-31,1
16110,Ayşe,Demir,ayşe.demir@türkiye.shop,Nilüfer,Eskişehir,Türkiye,Kadın,1291.67,2026-01-09,1
16111,Fatma,Çelik,fatma.çelik@türkiye.shop,Konak,İstanbul,Türkiye,Kadın,34214.91,2026-01-06,1
16112,Lorenzo,Greco,lorenzo.greco@i̇talya.shop,Barcola,Verona,İtalya,Erkek,18267.57,2026-02-13,1
16113,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Şişli,Ankara,Türkiye,Kadın,13446.31,2026-01-11,1
16114,Fatma,Çelik,fatma.çelik@türkiye.shop,Çankaya,Bursa,Türkiye,Erkek,32411.11,2026-01-03,1
16115,Marco,Bianchi,marco.bianchi@i̇talya.shop,Lingotto,Palermo,İtalya,Kadın,8062.88,2026-01-24,1
16116,Noah,Schulz,noah.schulz@almanya.shop,Zentrum,Stuttgart,Almanya,Kadın,1646.79,2026-01-08,1
16117,Fatma,Çelik,fatma.çelik@türkiye.shop,Kadıköy,İstanbul,Türkiye,Kadın,29401.83,2026-01-20,1
16118,Alessandro,Conti,alessandro.conti@i̇talya.shop,Lingotto,Milano,İtalya,Kadın,26408.91,2026-02-06,1
16119,Giulia,Rossi,giulia.rossi@i̇talya.shop,Monreale,Verona,İtalya,Erkek,23905.11,2026-01-04,1
16120,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Üsküdar,Bursa,Türkiye,Erkek,10031.89,2026-01-06,1
16121,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Nilüfer,Antalya,Türkiye,Erkek,8161.16,2026-01-02,1
16122,Murat,Yılmaz,murat.yılmaz@türkiye.shop,Çankaya,İzmir,Türkiye,Kadın,37129.13,2026-01-22,1
16123,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Osmangazi,Bursa,Türkiye,Kadın,19150.51,2026-01-08,1
16124,Emilia,Bauer,emilia.bauer@almanya.shop,Plagwitz,Berlin,Almanya,Kadın,20420.31,2026-01-18,1
16125,Emre,Aydın,emre.aydın@türkiye.shop,Kadıköy,İzmir,Türkiye,Kadın,3699.31,2026-01-12,1
16126,Laura,Weber,laura.weber@almanya.shop,Pasing,Köln,Almanya,Kadın,8090.03,2026-01-28,1
16127,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Centar,Varna,Bulgaristan,Kadın,10829.01,2026-02-14,1
16128,Elif,Koç,elif.koç@türkiye.shop,Üsküdar,Eskişehir,Türkiye,Kadın,25953.7,2026-01-10,1
16129,Elena,Marin,elena.marin@romanya.shop,Tomis,Yaş,Romanya,Kadın,16504.71,2026-01-29,1
16130,Jelena,Petrović,jelena.petrović@sırbistan.shop,Centar,Belgrad,Sırbistan,Kadın,20198.35,2026-01-16,1
16131,Fatma,Çelik,fatma.çelik@türkiye.shop,Konak,Ankara,Türkiye,Kadın,5303.89,2026-01-15,1
16132,Ivan,Dimitrov,ivan.dimitrov@bulgaristan.shop,Lozenets,Sofya,Bulgaristan,Erkek,26644.12,2026-01-14,1
16133,Marko,Jovanović,marko.jovanović@sırbistan.shop,Mediana,Niş,Sırbistan,Kadın,4401.0,2026-02-15,1
16134,Andrei,Popescu,andrei.popescu@romanya.shop,Sector 1,Köstence,Romanya,Kadın,1463.9,2026-02-11,1
16135,Elena,Marin,elena.marin@romanya.shop,Sector 1,Bükreş,Romanya,Kadın,12188.35,2026-01-11,1
16136,Fatma,Çelik,fatma.çelik@türkiye.shop,Kadıköy,Eskişehir,Türkiye,Erkek,12692.22,2026-01-25,1
16137,Piotr,Zieliński,piotr.zieliński@polonya.shop,Centrum,Varşova,Polonya,Erkek,16497.14,2026-02-03,1
16138,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Śródmieście,Wroclaw,Polonya,Erkek,34553.18,2026-02-10,1
16139,Hanna,Schneider,hanna.schneider@almanya.shop,Mitte,Leipzig,Almanya,Kadın,12821.41,2026-02-16,1
16140,Anna,Fontana,anna.fontana@i̇talya.shop,Lingotto,Verona,İtalya,Kadın,10311.71,2026-02-20,1
16141,Jonas,Fischer,jonas.fischer@almanya.shop,Altona,Köln,Almanya,Erkek,6000.52,2026-01-26,1
16142,Anna,Fontana,anna.fontana@i̇talya.shop,Centro,Bologna,İtalya,Erkek,7822.55,2026-02-07,1
16143,Felix,Klein,felix.klein@almanya.shop,Plagwitz,Münih,Almanya,Erkek,10257.37,2026-02-17,1
16144,Maria,Dimitriou,maria.dimitriou@yunanistan.shop,Center,Gümülcine,Yunanistan,Kadın,8799.55,2026-02-07,1
16145,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Izgrev,Burgaz,Bulgaristan,Kadın,5722.1,2026-01-24,1
16146,Felix,Klein,felix.klein@almanya.shop,Pasing,Leipzig,Almanya,Kadın,34022.43,2026-01-07,1
16147,Andrei,Popescu,andrei.popescu@romanya.shop,Centru,Yaş,Romanya,Erkek,28346.5,2026-02-09,1
16148,Emre,Aydın,emre.aydın@türkiye.shop,Şişli,Bursa,Türkiye,Erkek,31210.36,2026-01-28,1
16149,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Centar,Varna,Bulgaristan,Kadın,1750.86,2026-02-09,1
16150,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Izgrev,Filibe,Bulgaristan,Erkek,31594.17,2026-01-24,1
16151,Felix,Klein,felix.klein@almanya.shop,Bad Cannstatt,Stuttgart,Almanya,Erkek,26936.49,2026-02-20,1
16152,Nikola,Marković,nikola.marković@sırbistan.shop,Centar,Novi Sad,Sırbistan,Erkek,4041.37,2026-02-18,1
16153,Hanna,Schneider,hanna.schneider@almanya.shop,Altona,Stuttgart,Almanya,Erkek,31796.53,2026-01-08,1
16154,Ana,Ivić,ana.ivić@sırbistan.shop,Zemun,Niş,Sırbistan,Kadın,15614.54,2026-02-19,1
16155,Anna,Fontana,anna.fontana@i̇talya.shop,Centro,Palermo,İtalya,Kadın,14908.03,2026-01-30,1
16156,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Centar,Varna,Bulgaristan,Kadın,37242.2,2026-01-30,1
16157,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Trakia,Filibe,Bulgaristan,Kadın,9231.81,2026-01-28,1
16158,Noah,Schulz,noah.schulz@almanya.shop,Zentrum,Leipzig,Almanya,Erkek,21855.15,2026-02-01,1
16159,Anna,Kowalska,anna.kowalska@polonya.shop,Centrum,Krakow,Polonya,Kadın,32484.55,2026-02-10,1
16160,Elif,Koç,elif.koç@türkiye.shop,Osmangazi,Bursa,Türkiye,Kadın,18899.91,2026-01-05,1
16161,Marko,Jovanović,marko.jovanović@sırbistan.shop,Centar,Novi Sad,Sırbistan,Kadın,31697.09,2026-01-06,1
16162,Elif,Koç,elif.koç@türkiye.shop,Çankaya,İzmir,Türkiye,Erkek,3143.68,2026-01-30,1
16163,Jonas,Fischer,jonas.fischer@almanya.shop,Bad Cannstatt,Hamburg,Almanya,Erkek,11233.38,2026-01-27,1
16164,Laura,Weber,laura.weber@almanya.shop,Mitte,Hamburg,Almanya,Erkek,1154.31,2026-01-25,1
16165,Alessandro,Conti,alessandro.conti@i̇talya.shop,Monreale,Milano,İtalya,Kadın,35783.77,2026-02-03,1
16166,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Lozenets,Filibe,Bulgaristan,Erkek,26750.77,2026-02-08,1
16167,Hanna,Schneider,hanna.schneider@almanya.shop,Zentrum,Leipzig,Almanya,Erkek,31909.25,2026-01-16,1
16168,Elif,Koç,elif.koç@türkiye.shop,Osmangazi,Adana,Türkiye,Erkek,28034.15,2026-01-05,1
16169,Magdalena,Wójcik,magdalena.wójcik@polonya.shop,Centrum,Wroclaw,Polonya,Erkek,30225.73,2026-02-04,1
16170,Maria,Petrova,maria.petrova@bulgaristan.shop,Lozenets,Sofya,Bulgaristan,Erkek,26154.26,2026-02-05,1
16171,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Belgrad,Sırbistan,Kadın,33192.69,2026-02-03,1
16172,Laura,Weber,laura.weber@almanya.shop,Plagwitz,Leipzig,Almanya,Kadın,36424.75,2026-01-10,1
16173,Georgi,Nikolov,georgi.nikolov@bulgaristan.shop,Lozenets,Burgaz,Bulgaristan,Erkek,7731.16,2026-01-16,1
16174,Anna,Fontana,anna.fontana@i̇talya.shop,Barcola,Verona,İtalya,Erkek,30982.59,2026-01-14,1
16175,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Izgrev,Sofya,Bulgaristan,Erkek,370.07,2026-02-14,1
16176,Emilia,Bauer,emilia.bauer@almanya.shop,Altona,Berlin,Almanya,Erkek,30204.96,2026-02-06,1
16177,Marco,Bianchi,marco.bianchi@i̇talya.shop,Barcola,Bologna,İtalya,Kadın,25240.96,2026-01-11,1
16178,Petar,Ivanov,petar.ivanov@bulgaristan.shop,Trakia,Sofya,Bulgaristan,Erkek,13716.18,2026-02-09,1
16179,Marco,Bianchi,marco.bianchi@i̇talya.shop,Lingotto,Trieste,İtalya,Erkek,27269.94,2026-01-13,1
16180,Felix,Klein,felix.klein@almanya.shop,Plagwitz,Leipzig,Almanya,Erkek,25388.18,2026-02-17,1
16181,Emre,Aydın,emre.aydın@türkiye.shop,Üsküdar,Eskişehir,Türkiye,Kadın,23435.87,2026-02-08,1
16182,Marie,Richter,marie.richter@almanya.shop,Zentrum,Leipzig,Almanya,Erkek,13849.45,2026-02-18,1
16183,Elif,Koç,elif.koç@türkiye.shop,Osmangazi,Eskişehir,Türkiye,Kadın,18176.6,2026-02-02,1
16184,Alessandro,Conti,alessandro.conti@i̇talya.shop,Monreale,Trieste,İtalya,Kadın,30631.4,2026-02-13,1
16185,Elena,Costa,elena.costa@i̇talya.shop,Centro,Bologna,İtalya,Erkek,36081.91,2026-01-21,1
16186,Ana,Ivić,ana.ivić@sırbistan.shop,Zemun,Niş,Sırbistan,Erkek,3237.68,2026-01-14,1
16187,Ali,Şahin,ali.şahin@türkiye.shop,Çankaya,Antalya,Türkiye,Kadın,35527.07,2026-01-09,1
16188,Georgios,Kostas,georgios.kostas@yunanistan.shop,Center,Atina,Yunanistan,Erkek,31167.84,2026-02-12,1
16189,Noah,Schulz,noah.schulz@almanya.shop,Mitte,Münih,Almanya,Kadın,37001.81,2026-02-12,1
16190,Eleni,Nikolaou,eleni.nikolaou@yunanistan.shop,Glyfada,Gümülcine,Yunanistan,Erkek,15129.37,2026-02-16,1
16191,Ayşe,Demir,ayşe.demir@türkiye.shop,Nilüfer,Adana,Türkiye,Kadın,31149.94,2026-01-16,1
16192,Ana,Ivić,ana.ivić@sırbistan.shop,Mediana,Novi Sad,Sırbistan,Kadın,31149.35,2026-01-23,1
16193,Elena,Vasileva,elena.vasileva@bulgaristan.shop,Trakia,Burgaz,Bulgaristan,Kadın,12914.15,2026-02-15,1
16194,Mehmet,Kaya,mehmet.kaya@türkiye.shop,Beşiktaş,Ankara,Türkiye,Erkek,37999.43,2026-01-29,1
16195,Marko,Jovanović,marko.jovanović@sırbistan.shop,Centar,Novi Sad,Sırbistan,Kadın,12535.86,2026-01-30,1
16196,Nikola,Marković,nikola.marković@sırbistan.shop,Centar,Belgrad,Sırbistan,Kadın,29245.03,2026-01-15,1
16197,Mihai,Radu,mihai.radu@romanya.shop,Tomis,Köstence,Romanya,Kadın,12025.48,2026-01-16,1
16198,Ali,Şahin,ali.şahin@türkiye.shop,Üsküdar,İzmir,Türkiye,Kadın,11067.85,2026-02-05,1
16199,Giulia,Rossi,giulia.rossi@i̇talya.shop,Centro,Palermo,İtalya,Erkek,4589.02,2026-02-15,1
16200,Marko,Jovanović,marko.jovanović@sırbistan.shop,Zemun,Belgrad,Sırbistan,Kadın,23279.83,2026-01-02,1
16201,Elena,Marin,elena.marin@romanya.shop,Sector 1,Yaş,Romanya,Erkek,21124.16,2026-01-27,1
